1.254490000000000000e+05,-1.400000000000000000e+01
1.274460000000000000e+05,-1.300000000000000000e+01
1.291830000000000000e+05,-1.400000000000000000e+01
1.310800000000000000e+05,-1.500000000000000000e+01
1.337420000000000000e+05,-5.000000000000000000e+00
1.359060000000000000e+05,-1.300000000000000000e+01
1.383560000000000000e+05,-4.000000000000000000e+00
1.401170000000000000e+05,-1.500000000000000000e+01
1.428630000000000000e+05,-3.000000000000000000e+00
1.443320000000000000e+05,-1.700000000000000000e+01
1.461600000000000000e+05,-1.500000000000000000e+01
1.486770000000000000e+05,-6.000000000000000000e+00
1.512220000000000000e+05,-6.000000000000000000e+00
1.535340000000000000e+05,-8.000000000000000000e+00
1.559060000000000000e+05,-8.000000000000000000e+00
1.590380000000000000e+05,-1.000000000000000000e+00
1.613400000000000000e+05,-1.200000000000000000e+01
1.635200000000000000e+05,-1.300000000000000000e+01
1.666070000000000000e+05,-1.000000000000000000e+00
1.688900000000000000e+05,-7.000000000000000000e+00
1.706980000000000000e+05,-1.900000000000000000e+01
1.733770000000000000e+05,-3.000000000000000000e+00
1.754660000000000000e+05,-1.000000000000000000e+01
1.776530000000000000e+05,-1.100000000000000000e+01
1.806930000000000000e+05,-1.000000000000000000e+00
1.821850000000000000e+05,-1.800000000000000000e+01
1.837040000000000000e+05,-1.600000000000000000e+01
1.867280000000000000e+05,-1.000000000000000000e+00
1.892070000000000000e+05,-5.000000000000000000e+00
1.918420000000000000e+05,-5.000000000000000000e+00
1.939080000000000000e+05,-1.200000000000000000e+01
1.966950000000000000e+05,-4.000000000000000000e+00
1.990060000000000000e+05,-9.000000000000000000e+00
2.012280000000000000e+05,-1.200000000000000000e+01
2.036900000000000000e+05,-1.000000000000000000e+01
2.056530000000000000e+05,-1.200000000000000000e+01
2.078500000000000000e+05,-1.200000000000000000e+01
2.102970000000000000e+05,-6.000000000000000000e+00
2.122460000000000000e+05,-1.500000000000000000e+01
2.149770000000000000e+05,-4.000000000000000000e+00
2.167370000000000000e+05,-1.400000000000000000e+01
2.187320000000000000e+05,-1.200000000000000000e+01
2.213320000000000000e+05,-4.000000000000000000e+00
2.232110000000000000e+05,-1.500000000000000000e+01
2.245650000000000000e+05,-1.800000000000000000e+01
2.271260000000000000e+05,-4.000000000000000000e+00
2.293610000000000000e+05,-1.000000000000000000e+01
2.313920000000000000e+05,-1.200000000000000000e+01
2.332760000000000000e+05,-1.600000000000000000e+01
2.356070000000000000e+05,-1.200000000000000000e+01
2.374300000000000000e+05,-1.400000000000000000e+01
2.396000000000000000e+05,-1.200000000000000000e+01
2.423760000000000000e+05,-7.000000000000000000e+00
2.440410000000000000e+05,-1.500000000000000000e+01
2.456220000000000000e+05,-1.600000000000000000e+01
2.484430000000000000e+05,-4.000000000000000000e+00
2.506430000000000000e+05,-1.100000000000000000e+01
2.534670000000000000e+05,-7.000000000000000000e+00
2.555360000000000000e+05,-1.400000000000000000e+01
2.577610000000000000e+05,-1.100000000000000000e+01
2.604620000000000000e+05,-4.000000000000000000e+00
2.634190000000000000e+05,-2.000000000000000000e+00
2.660740000000000000e+05,-9.000000000000000000e+00
2.681990000000000000e+05,-1.100000000000000000e+01
2.695820000000000000e+05,-2.000000000000000000e+01
2.724010000000000000e+05,-2.000000000000000000e+00
2.751090000000000000e+05,-6.000000000000000000e+00
2.773480000000000000e+05,-1.000000000000000000e+01
2.794850000000000000e+05,-1.400000000000000000e+01
2.822770000000000000e+05,-3.000000000000000000e+00
2.841210000000000000e+05,-1.100000000000000000e+01
2.864900000000000000e+05,-1.100000000000000000e+01
2.887430000000000000e+05,-1.200000000000000000e+01
2.909250000000000000e+05,-9.000000000000000000e+00
2.936480000000000000e+05,-4.000000000000000000e+00
2.958980000000000000e+05,-1.200000000000000000e+01
2.973500000000000000e+05,-1.600000000000000000e+01
2.996970000000000000e+05,-9.000000000000000000e+00
3.016330000000000000e+05,-1.600000000000000000e+01
3.041500000000000000e+05,-9.000000000000000000e+00
3.055700000000000000e+05,-1.700000000000000000e+01
3.076660000000000000e+05,-1.400000000000000000e+01
3.098870000000000000e+05,-1.100000000000000000e+01
3.130330000000000000e+05,-2.000000000000000000e+00
3.153680000000000000e+05,-1.200000000000000000e+01
3.174070000000000000e+05,-1.300000000000000000e+01
3.194000000000000000e+05,-1.300000000000000000e+01
3.225100000000000000e+05,-5.000000000000000000e+00
3.253870000000000000e+05,-1.000000000000000000e+01
3.271500000000000000e+05,-1.500000000000000000e+01
3.299550000000000000e+05,-6.000000000000000000e+00
3.324290000000000000e+05,-9.000000000000000000e+00
3.341500000000000000e+05,-1.200000000000000000e+01
3.368890000000000000e+05,-7.000000000000000000e+00
3.397550000000000000e+05,-4.000000000000000000e+00
3.423370000000000000e+05,-7.000000000000000000e+00
3.449140000000000000e+05,8.000000000000000000e+00
3.466760000000000000e+05,-1.300000000000000000e+01
3.493430000000000000e+05,-4.000000000000000000e+00
3.513380000000000000e+05,-1.400000000000000000e+01
3.537730000000000000e+05,-9.000000000000000000e+00
3.559070000000000000e+05,-1.400000000000000000e+01
3.585870000000000000e+05,-5.000000000000000000e+00
3.615030000000000000e+05,-8.000000000000000000e+00
3.634180000000000000e+05,-1.600000000000000000e+01
3.662060000000000000e+05,-6.000000000000000000e+00
3.686010000000000000e+05,-1.400000000000000000e+01
3.712220000000000000e+05,-8.000000000000000000e+00
3.732430000000000000e+05,-1.400000000000000000e+01
3.761410000000000000e+05,-7.000000000000000000e+00
3.785970000000000000e+05,-1.300000000000000000e+01
3.805710000000000000e+05,-1.600000000000000000e+01
3.832450000000000000e+05,-7.000000000000000000e+00
3.857730000000000000e+05,-9.000000000000000000e+00
3.878590000000000000e+05,-1.200000000000000000e+01
3.900060000000000000e+05,-1.300000000000000000e+01
3.923940000000000000e+05,-9.000000000000000000e+00
3.953110000000000000e+05,-2.000000000000000000e+00
3.977870000000000000e+05,-1.200000000000000000e+01
4.002520000000000000e+05,-8.000000000000000000e+00
4.029110000000000000e+05,-7.000000000000000000e+00
4.058370000000000000e+05,-5.000000000000000000e+00
4.082940000000000000e+05,-1.300000000000000000e+01
4.110680000000000000e+05,5.000000000000000000e+00
4.137660000000000000e+05,-8.000000000000000000e+00
4.160210000000000000e+05,-1.300000000000000000e+01
4.193740000000000000e+05,-2.000000000000000000e+00
4.226190000000000000e+05,3.000000000000000000e+00
4.252410000000000000e+05,-6.000000000000000000e+00
4.276720000000000000e+05,-1.000000000000000000e+01
4.302240000000000000e+05,-1.200000000000000000e+01
4.327660000000000000e+05,-6.000000000000000000e+00
4.350570000000000000e+05,-1.100000000000000000e+01
4.371460000000000000e+05,-1.200000000000000000e+01
4.404440000000000000e+05,-1.000000000000000000e+00
4.434550000000000000e+05,-2.000000000000000000e+00
4.464860000000000000e+05,-9.000000000000000000e+00
4.495550000000000000e+05,-4.000000000000000000e+00
4.517640000000000000e+05,-1.200000000000000000e+01
4.547570000000000000e+05,4.000000000000000000e+00
4.575550000000000000e+05,-1.000000000000000000e+01
4.597210000000000000e+05,-1.100000000000000000e+01
4.628380000000000000e+05,-8.000000000000000000e+00
4.649930000000000000e+05,-1.500000000000000000e+01
4.674690000000000000e+05,-1.200000000000000000e+01
4.707400000000000000e+05,2.000000000000000000e+00
4.734180000000000000e+05,-9.000000000000000000e+00
4.760530000000000000e+05,-9.000000000000000000e+00
4.789040000000000000e+05,-9.000000000000000000e+00
4.812480000000000000e+05,-1.100000000000000000e+01
4.840950000000000000e+05,1.000000000000000000e+00
4.868750000000000000e+05,5.000000000000000000e+00
4.892560000000000000e+05,-1.400000000000000000e+01
4.917440000000000000e+05,-1.100000000000000000e+01
4.941900000000000000e+05,-9.000000000000000000e+00
4.972770000000000000e+05,1.000000000000000000e+00
5.000040000000000000e+05,-4.000000000000000000e+00
5.030400000000000000e+05,4.000000000000000000e+00
5.059900000000000000e+05,5.000000000000000000e+00
5.089850000000000000e+05,-6.000000000000000000e+00
5.116920000000000000e+05,-2.000000000000000000e+00
5.144640000000000000e+05,-9.000000000000000000e+00
5.172060000000000000e+05,-3.000000000000000000e+00
5.203490000000000000e+05,1.000000000000000000e+00
5.224730000000000000e+05,-1.400000000000000000e+01
5.250220000000000000e+05,1.000000000000000000e+01
5.284070000000000000e+05,1.000000000000000000e+00
5.310810000000000000e+05,-5.000000000000000000e+00
5.340260000000000000e+05,-5.000000000000000000e+00
5.363680000000000000e+05,-1.000000000000000000e+01
5.394010000000000000e+05,-3.000000000000000000e+00
5.429710000000000000e+05,-2.000000000000000000e+00
5.463530000000000000e+05,1.000000000000000000e+00
5.492300000000000000e+05,5.000000000000000000e+00
5.517350000000000000e+05,1.100000000000000000e+01
5.544780000000000000e+05,5.000000000000000000e+00
5.579600000000000000e+05,-1.000000000000000000e+00
5.605850000000000000e+05,-5.000000000000000000e+00
5.636480000000000000e+05,-3.000000000000000000e+00
5.667690000000000000e+05,2.000000000000000000e+00
5.699830000000000000e+05,-2.000000000000000000e+00
5.729740000000000000e+05,-2.000000000000000000e+00
5.761190000000000000e+05,-2.000000000000000000e+00
5.787650000000000000e+05,7.000000000000000000e+00
5.819440000000000000e+05,2.000000000000000000e+00
5.844840000000000000e+05,-5.000000000000000000e+00
5.873250000000000000e+05,-6.000000000000000000e+00
5.904800000000000000e+05,-2.000000000000000000e+00
5.935220000000000000e+05,1.000000000000000000e+00
5.965060000000000000e+05,-3.000000000000000000e+00
5.990120000000000000e+05,1.100000000000000000e+01
6.014060000000000000e+05,9.000000000000000000e+00
6.040810000000000000e+05,5.000000000000000000e+00
6.068580000000000000e+05,6.000000000000000000e+00
6.097200000000000000e+05,2.000000000000000000e+00
6.124530000000000000e+05,6.000000000000000000e+00
6.151840000000000000e+05,8.000000000000000000e+00
6.178980000000000000e+05,5.000000000000000000e+00
6.204390000000000000e+05,1.100000000000000000e+01
6.228290000000000000e+05,1.100000000000000000e+01
6.260390000000000000e+05,1.000000000000000000e+00
6.289770000000000000e+05,6.000000000000000000e+00
6.316890000000000000e+05,3.000000000000000000e+00
6.342420000000000000e+05,1.000000000000000000e+01
6.376260000000000000e+05,1.000000000000000000e+00
6.403090000000000000e+05,6.000000000000000000e+00
6.428360000000000000e+05,8.000000000000000000e+00
6.454030000000000000e+05,1.100000000000000000e+01
6.484080000000000000e+05,-5.000000000000000000e+00
6.513500000000000000e+05,6.000000000000000000e+00
6.536180000000000000e+05,1.200000000000000000e+01
6.561980000000000000e+05,9.000000000000000000e+00
6.593650000000000000e+05,-4.000000000000000000e+00
6.618640000000000000e+05,1.000000000000000000e+01
6.646600000000000000e+05,8.000000000000000000e+00
6.675300000000000000e+05,-3.000000000000000000e+00
6.700750000000000000e+05,7.000000000000000000e+00
6.725330000000000000e+05,1.100000000000000000e+01
6.754980000000000000e+05,4.000000000000000000e+00
6.778130000000000000e+05,1.200000000000000000e+01
6.809050000000000000e+05,4.000000000000000000e+00
6.836010000000000000e+05,7.000000000000000000e+00
6.861760000000000000e+05,-7.000000000000000000e+00
6.889710000000000000e+05,-7.000000000000000000e+00
6.920000000000000000e+05,6.000000000000000000e+00
6.948030000000000000e+05,4.000000000000000000e+00
6.976820000000000000e+05,7.000000000000000000e+00
7.005460000000000000e+05,6.000000000000000000e+00
7.030620000000000000e+05,1.200000000000000000e+01
7.060520000000000000e+05,2.000000000000000000e+00
7.086270000000000000e+05,-9.000000000000000000e+00
7.113850000000000000e+05,-7.000000000000000000e+00
7.144730000000000000e+05,2.000000000000000000e+00
7.169650000000000000e+05,1.000000000000000000e+01
7.196040000000000000e+05,1.100000000000000000e+01
7.222840000000000000e+05,7.000000000000000000e+00
7.256700000000000000e+05,1.000000000000000000e+00
7.286580000000000000e+05,-4.000000000000000000e+00
7.316280000000000000e+05,2.000000000000000000e+00
7.348060000000000000e+05,1.000000000000000000e+00
7.377320000000000000e+05,6.000000000000000000e+00
7.398560000000000000e+05,1.400000000000000000e+01
7.437510000000000000e+05,-1.000000000000000000e+00
7.467450000000000000e+05,8.000000000000000000e+00
7.493930000000000000e+05,9.000000000000000000e+00
7.525510000000000000e+05,-3.000000000000000000e+00
7.555600000000000000e+05,-4.000000000000000000e+00
7.576300000000000000e+05,1.500000000000000000e+01
7.609640000000000000e+05,-3.000000000000000000e+00
7.635010000000000000e+05,8.000000000000000000e+00
7.657320000000000000e+05,1.500000000000000000e+01
7.688920000000000000e+05,4.000000000000000000e+00
7.713310000000000000e+05,1.100000000000000000e+01
7.738880000000000000e+05,1.100000000000000000e+01
7.769170000000000000e+05,3.000000000000000000e+00
7.799450000000000000e+05,3.000000000000000000e+00
7.822700000000000000e+05,1.000000000000000000e+01
7.848370000000000000e+05,1.000000000000000000e+01
7.871130000000000000e+05,1.300000000000000000e+01
7.905670000000000000e+05,-2.000000000000000000e+00
7.931660000000000000e+05,6.000000000000000000e+00
7.954200000000000000e+05,1.400000000000000000e+01
7.980930000000000000e+05,1.100000000000000000e+01
8.006760000000000000e+05,1.000000000000000000e+01
8.026540000000000000e+05,1.600000000000000000e+01
8.049110000000000000e+05,1.400000000000000000e+01
8.077530000000000000e+05,4.000000000000000000e+00
8.109980000000000000e+05,-3.000000000000000000e+00
8.129930000000000000e+05,1.700000000000000000e+01
8.154350000000000000e+05,1.000000000000000000e+01
8.176550000000000000e+05,1.300000000000000000e+01
8.200750000000000000e+05,1.000000000000000000e+01
8.225130000000000000e+05,9.000000000000000000e+00
8.249630000000000000e+05,1.000000000000000000e+01
8.278060000000000000e+05,8.000000000000000000e+00
8.302760000000000000e+05,1.300000000000000000e+01
8.326710000000000000e+05,1.300000000000000000e+01
8.350920000000000000e+05,1.100000000000000000e+01
8.374040000000000000e+05,1.200000000000000000e+01
8.398860000000000000e+05,1.100000000000000000e+01
8.423880000000000000e+05,1.200000000000000000e+01
8.453080000000000000e+05,3.000000000000000000e+00
8.475390000000000000e+05,1.200000000000000000e+01
8.498360000000000000e+05,1.500000000000000000e+01
8.518370000000000000e+05,1.600000000000000000e+01
8.541850000000000000e+05,1.500000000000000000e+01
8.575080000000000000e+05,2.000000000000000000e+00
8.605180000000000000e+05,7.000000000000000000e+00
8.628560000000000000e+05,1.400000000000000000e+01
8.648570000000000000e+05,1.600000000000000000e+01
8.677350000000000000e+05,9.000000000000000000e+00
8.697830000000000000e+05,1.600000000000000000e+01
8.717900000000000000e+05,1.700000000000000000e+01
8.751050000000000000e+05,-3.000000000000000000e+00
8.777080000000000000e+05,8.000000000000000000e+00
8.799250000000000000e+05,1.500000000000000000e+01
8.820740000000000000e+05,1.700000000000000000e+01
8.843600000000000000e+05,1.500000000000000000e+01
8.866720000000000000e+05,1.500000000000000000e+01
8.890630000000000000e+05,1.400000000000000000e+01
8.918060000000000000e+05,8.000000000000000000e+00
8.942070000000000000e+05,1.300000000000000000e+01
8.965450000000000000e+05,1.200000000000000000e+01
8.990010000000000000e+05,1.400000000000000000e+01
9.015000000000000000e+05,1.200000000000000000e+01
9.043540000000000000e+05,7.000000000000000000e+00
9.062980000000000000e+05,1.600000000000000000e+01
9.091520000000000000e+05,6.000000000000000000e+00
9.113620000000000000e+05,1.400000000000000000e+01
9.142890000000000000e+05,1.000000000000000000e+01
9.170980000000000000e+05,7.000000000000000000e+00
9.198850000000000000e+05,8.000000000000000000e+00
9.218240000000000000e+05,1.800000000000000000e+01
9.237360000000000000e+05,1.700000000000000000e+01
9.255430000000000000e+05,2.000000000000000000e+01
9.278830000000000000e+05,1.100000000000000000e+01
9.306240000000000000e+05,9.000000000000000000e+00
9.333830000000000000e+05,6.000000000000000000e+00
9.355250000000000000e+05,1.500000000000000000e+01
9.379210000000000000e+05,1.100000000000000000e+01
9.404230000000000000e+05,1.300000000000000000e+01
9.426300000000000000e+05,1.500000000000000000e+01
9.435380000000000000e+05,-2.100000000000000000e+01
9.459760000000000000e+05,1.200000000000000000e+01
9.481380000000000000e+05,1.600000000000000000e+01
9.505280000000000000e+05,1.300000000000000000e+01
9.528110000000000000e+05,1.400000000000000000e+01
9.551720000000000000e+05,1.300000000000000000e+01
9.568320000000000000e+05,2.000000000000000000e+01
9.588520000000000000e+05,1.500000000000000000e+01
9.615130000000000000e+05,8.000000000000000000e+00
9.634830000000000000e+05,1.600000000000000000e+01
9.654430000000000000e+05,1.600000000000000000e+01
9.677220000000000000e+05,1.600000000000000000e+01
9.695450000000000000e+05,1.900000000000000000e+01
9.714540000000000000e+05,1.700000000000000000e+01
9.733710000000000000e+05,1.700000000000000000e+01
9.755990000000000000e+05,1.700000000000000000e+01
9.778000000000000000e+05,1.600000000000000000e+01
9.797090000000000000e+05,1.700000000000000000e+01
9.819490000000000000e+05,1.300000000000000000e+01
9.838020000000000000e+05,1.700000000000000000e+01
9.865690000000000000e+05,3.000000000000000000e+00
9.884520000000000000e+05,1.900000000000000000e+01
9.903550000000000000e+05,1.800000000000000000e+01
9.923860000000000000e+05,1.700000000000000000e+01
9.941650000000000000e+05,1.900000000000000000e+01
9.967180000000000000e+05,1.000000000000000000e+01
9.987160000000000000e+05,1.700000000000000000e+01
